MO_Name;Weekday;Hour;Number;Count
Алтуфьевский;ср;19.0;0.37760260409639723;2.0
Алтуфьевский;ср;20.0;0.45851744783133946;2.0
Алтуфьевский;ср;21.0;0.45851744783133946;2.0
Алтуфьевский;ср;22.0;0.48548906240965356;2.0
Алтуфьевский;ср;23.0;0.5124606769879676;2.0
Алтуфьевский;чт;0.0;0.5034701387951963;2.0
Алтуфьевский;чт;1.0;0.5034701387951963;2.0
Алтуфьевский;чт;2.0;0.5034701387951963;2.0
Алтуфьевский;чт;3.0;0.45552060176708237;2.0
Алтуфьевский;чт;4.0;0.4075710647389684;2.0
Алтуфьевский;чт;5.0;0.45552060176708237;2.0
Алтуфьевский;чт;6.0;0.4794953702811393;2.0
Алтуфьевский;чт;7.0;0.4555206017670823;2.0
Алтуфьевский;чт;8.0;0.43154583325302537;2.0
Алтуфьевский;чт;9.0;0.5514196758233103;2.0
Алтуфьевский;чт;10.0;0.5514196758233103;2.0
Алтуфьевский;чт;11.0;0.47949537028113937;2.0
Алтуфьевский;чт;12.0;0.5753944443373672;3.0
Алтуфьевский;чт;13.0;0.5034701387951963;2.0
Алтуфьевский;чт;14.0;0.5514196758233103;2.0
Алтуфьевский;чт;15.0;0.6233439813654811;3.0
Алтуфьевский;чт;16.0;0.5514196758233103;2.0
Алтуфьевский;чт;17.0;0.5514196758233103;2.0
Алтуфьевский;чт;18.0;0.6473187498795381;3.0
Алтуфьевский;чт;19.0;0.7192430554217091;3.0
Алтуфьевский;чт;20.0;0.743217823935766;3.0
Алтуфьевский;чт;21.0;0.743217823935766;3.0
Алтуфьевский;чт;22.0;0.620347135301224;3.0
Алтуфьевский;чт;23.0;0.620347135301224;3.0
Арбат;вс;0.0;1.3267301757412542;3.0
Арбат;вс;1.0;1.3695279233458106;4.0
Арбат;вс;2.0;1.4123256709503673;5.0
Арбат;вс;3.0;1.5407189137640371;5.0
Арбат;вс;4.0;1.4979211661594807;5.0
Арбат;вс;5.0;1.669112156577707;5.0
Арбат;вс;6.0;1.8403031469959332;6.0
Арбат;вс;7.0;1.75470765178682;5.0
Арбат;вс;8.0;1.4123256709503673;5.0
Арбат;вс;9.0;1.4979211661594807;5.0
Арбат;вс;10.0;1.1983369329275844;4.0
Арбат;вс;11.0;1.4123256709503673;5.0
Арбат;вс;12.0;1.3695279233458109;4.0
Арбат;вс;13.0;1.1983369329275844;3.0
Арбат;вс;14.0;1.0699436901139148;3.0
Арбат;вс;15.0;1.241134680532141;4.0
Арбат;вс;16.0;1.2839324281366977;4.0
Арбат;вс;17.0;1.1127414377184714;3.0
